LastName	FirstName	Status	YOE	Number	Category	DateCreated	WeeksPassed	CumulativeTime
Welcome	Goerge	new	6.508403784440749	3	4	2020-03-22T17:10:25Z	35	40520000.0
Merriweather	Tibisay	new	4.083307369810366	3	4	2020-03-22T17:15:42Z	35	40560000.0
Bryce	Chaim	processing	5.180424882772694	4	5	2020-03-22T17:20:59Z	35	40600000.0
Saunders	Stormi	new	7.5395003770787286	4	5	2020-03-22T17:26:16Z	35	40640000.0
Grote	Landon	new	8.801005323020778	1	4	2020-03-22T17:31:33Z	35	40680000.0
Leeper	William	negotiation	8.45161900197338	1	2	2020-03-22T17:36:49Z	35	40720000.0
Urbano	Fernandez	processing	8.488546902482426	3	4	2020-03-22T17:42:06Z	35	40760000.0
Seymour	Sindy	new	8.862982655074767	2	3	2020-03-22T17:47:23Z	36	40800000.0
Dearing	Tomika	negotiation	7.313274778174329	4	1	2020-03-22T17:52:40Z	36	40840000.0
Hamm	Rickia	negotiation	5.43751717556579	3	5	2020-03-22T17:57:57Z	36	40880000.0
Smallwood	Alexi	new	8.165809233528538	2	5	2020-03-22T18:03:14Z	36	40920000.0
Henriquez	Queen	new	3.8685354607974074	2	3	2020-03-22T18:08:31Z	36	40960000.0
Gervais	Kaycee	new	8.823318837018963	1	3	2020-03-22T18:13:48Z	36	41000000.0
Stricklin	Quoc	negotiation	6.6548777735840945	2	5	2020-03-22T18:19:05Z	36	41040000.0
Croce	Jarita	new	5.876558429475324	1	1	2020-03-22T18:24:22Z	36	41080000.0
Gordy	Bobbi	negotiation	5.4437935377468385	3	3	2020-03-22T18:29:38Z	36	41120000.0
Aston	Shamere	negotiation	8.654240785832528	2	4	2020-03-22T18:34:55Z	36	41160000.0
Brew	Caly	new	8.65326930084446	3	4	2020-03-22T18:40:12Z	36	41200000.0
Rodrigues	Terilyn	negotiation	4.782968492765137	2	3	2020-03-22T18:45:29Z	36	41240000.0
Candelario	Rut	new	8.701095622428237	3	4	2020-03-22T18:50:46Z	36	41280000.0
Caldwell	Jazmyn	new	8.257915559027422	4	5	2020-03-22T18:56:03Z	36	41320000.0
Hodgkins	Demarko	negotiation	7.192453751886981	4	4	2020-03-22T19:01:20Z	36	41360000.0
Lamm	Siearra	new	4.684242901880887	2	2	2020-03-22T19:06:37Z	36	41400000.0
Sauls	Jarin	processing	3.6449826495326993	4	0	2020-03-22T19:11:54Z	36	41440000.0
Ussery	Chan	new	8.046180990648464	1	0	2020-03-22T19:17:11Z	36	41480000.0
Nehls	Chenay	negotiation	4.49541082616374	4	3	2020-03-22T19:22:28Z	36	41520000.0
Heiman	Ailene	processing	4.704025989033854	2	2	2020-03-22T19:27:44Z	36	41560000.0
Bury	Rosie	processing	4.716605367823584	4	3	2020-03-22T19:33:01Z	36	41600000.0
Cree	Rosita	processing	7.951415509715981	3	3	2020-03-22T19:38:18Z	36	41640000.0
Mccrea	Jennifr	negotiation	8.43976452790192	4	2	2020-03-22T19:43:35Z	36	41680000.0
Geraci	Jillianne	processing	4.298985804042109	1	3	2020-03-22T19:48:52Z	36	41720000.0
Reiff	Kristyann	negotiation	5.386745047892402	4	3	2020-03-22T19:54:09Z	36	41760000.0
Silvera	Sedric	new	3.343306440733497	4	4	2020-03-22T19:59:26Z	36	41800000.0
Koster	Lovely	new	3.2528963549689403	3	4	2020-03-22T20:04:43Z	36	41840000.0
Kimsey	Grayce	negotiation	5.685910762093039	2	2	2020-03-22T20:10:00Z	36	41880000.0
Byars	Daryll	new	6.836502615979614	3	1	2020-03-22T20:15:17Z	36	41920000.0
Taplin	Devaris	negotiation	3.9729005540462214	4	4	2020-03-22T20:20:34Z	37	41960000.0
Trainer	Nadeem	negotiation	5.540366151681296	2	2	2020-03-22T20:25:50Z	37	42000000.0
Warburton	Larisha	negotiation	4.989603014823706	4	4	2020-03-22T20:31:07Z	37	42040000.0
Baughn	Yamil	negotiation	5.706132673975462	3	3	2020-03-22T20:36:24Z	37	42080000.0
Clawson	Meia	new	7.57723093484749	3	1	2020-03-22T20:41:41Z	37	42120000.0
Hakala	Timoth	processing	6.502931994373241	4	2	2020-03-22T20:46:58Z	37	42160000.0
Lovette	Daphney	closed	8.048777027876032	3	2	2020-03-22T20:52:15Z	37	42200000.0
Mendoza	Eren	negotiation	4.500893441552532	4	3	2020-03-22T20:57:32Z	37	42240000.0
Donnell	Mayra	negotiation	3.6731300538811116	4	1	2020-03-22T21:02:49Z	37	42280000.0
Moncada	Cristan	new	7.295952493773559	4	2	2020-03-22T21:08:06Z	37	42320000.0
Maney	Rowland	processing	8.149064949030985	4	1	2020-03-22T21:13:23Z	37	42360000.0
Leatherman	Annamarie	negotiation	7.338872009736358	2	4	2020-03-22T21:18:39Z	37	42400000.0
Kight	Alisia	new	4.845485375855823	1	4	2020-03-22T21:23:56Z	37	42440000.0
Richman	Kortnee	new	7.682929455963775	2	4	2020-03-22T21:29:13Z	37	42480000.0
Sim	Detrick	negotiation	8.175275875157787	3	1	2020-03-22T21:34:30Z	37	42520000.0
Flora	Kerbi	new	5.936637170140639	3	4	2020-03-22T21:39:47Z	37	42560000.0
Vaden	Jane	new	7.759285822431845	2	2	2020-03-22T21:45:04Z	37	42600000.0
Varghese	Mikell	new	3.4459885096168192	3	2	2020-03-22T21:50:21Z	37	42640000.0
Stjohn	Brad	negotiation	8.733236997936082	1	2	2020-03-22T21:55:38Z	37	42680000.0
Mcjunkin	Amirah	negotiation	7.022489451883233	1	2	2020-03-22T22:00:55Z	37	42720000.0
Wilcher	Gregg	new	7.08382028687963	2	6	2020-03-22T22:06:12Z	37	42760000.0
Applegate	Lukus	new	8.666501091426401	4	2	2020-03-22T22:11:29Z	37	42800000.0
Shryock	Najee	negotiation	6.843117889617968	4	5	2020-03-22T22:16:45Z	37	42840000.0
Grindle	Andrea	negotiation	5.5159860285155595	1	4	2020-03-22T22:22:02Z	37	42880000.0
Loyola	Racine	processing	5.3030121319454295	1	2	2020-03-22T22:27:19Z	37	42920000.0
Monte	Aftin	new	3.226420786690917	3	1	2020-03-22T22:32:36Z	37	42960000.0
Peery	Ltoya	new	6.624438634357233	3	2	2020-03-22T22:37:53Z	37	43000000.0
Roselli	Mcarthur	new	7.629727502239337	1	2	2020-03-22T22:43:10Z	37	43040000.0
Capp	Tiarra	processing	6.3071240817943846	3	2	2020-03-22T22:48:27Z	37	43080000.0
Natoli	Lorean	closed	3.9542966154362102	4	2	2020-03-22T22:53:44Z	38	43120000.0
Zick	Stefan	negotiation	3.9310554017328347	1	4	2020-03-22T22:59:01Z	38	43160000.0
Gow	Jawara	negotiation	3.4266369957942127	3	2	2020-03-22T23:04:18Z	38	43200000.0
Richter	Taysha	new	3.521957782959924	4	3	2020-03-22T23:09:34Z	38	43240000.0
Offutt	Rhianon	negotiation	3.086644706918709	4	3	2020-03-22T23:14:51Z	38	43280000.0
Egan	Josa	processing	3.03532580483313	2	3	2020-03-22T23:20:08Z	38	43320000.0
Taulbee	Mikaela	negotiation	4.5826515128681695	2	4	2020-03-22T23:25:25Z	38	43360000.0
Foxx	Goerge	negotiation	3.159518952668903	1	2	2020-03-22T23:30:42Z	38	43400000.0
Gore	Romualdo	new	7.292616193866225	4	2	2020-03-22T23:35:59Z	38	43440000.0
Rueda	Bijal	processing	6.990930056231884	3	3	2020-03-22T23:41:16Z	38	43480000.0
Herold	Jeromy	negotiation	4.169696600143556	2	5	2020-03-22T23:46:33Z	38	43520000.0
Hartzler	Angele	new	7.961840923170661	2	2	2020-03-22T23:51:50Z	38	43560000.0
Marrero	Dwana	processing	3.34833370002882	2	2	2020-03-22T23:57:07Z	38	43600000.0
Keithley	Jodelle	new	3.0782145508392635	2	2	2020-03-23T00:02:24Z	38	43640000.0
Peay	Grabiel	new	3.5574920696145615	1	2	2020-03-23T00:07:40Z	38	43680000.0
Lathan	Breton	new	8.772216526478328	4	4	2020-03-23T00:12:57Z	38	43720000.0
Mangus	Felice	processing	5.51664611188455	1	3	2020-03-23T00:18:14Z	38	43760000.0
Hollins	Yasmine	negotiation	7.569709540275513	1	2	2020-03-23T00:23:31Z	38	43800000.0
Hicks	Lekisha	processing	4.40932120235768	1	2	2020-03-23T00:28:48Z	38	43840000.0
Broomfield	Jedediah	processing	6.1660502651920375	4	1	2020-03-23T00:34:05Z	38	43880000.0
Marable	Cathryne	new	5.6838008964602755	3	6	2020-03-23T00:39:22Z	38	43920000.0
Petrey	Demetrious	negotiation	3.87470955046167	1	1	2020-03-23T00:44:39Z	38	43960000.0
Tallent	Meggen	new	8.106566134972919	2	3	2020-03-23T00:49:56Z	38	44000000.0
Hagler	Tramell	new	8.448322048944462	3	5	2020-03-23T00:55:13Z	38	44040000.0
Holtz	Pedro	processing	5.198319819766551	3	2	2020-03-23T01:00:30Z	38	44080000.0
Gilreath	Tanyia	processing	5.603816125067656	2	2	2020-03-23T01:05:46Z	38	44120000.0
Gupta	Deaunte	new	4.069530678605388	2	3	2020-03-23T01:11:03Z	38	44160000.0
Morita	Lasonya	new	5.666322357182055	4	2	2020-03-23T01:16:20Z	38	44200000.0
Usry	Elsie	processing	7.718800146564357	4	3	2020-03-23T01:21:37Z	38	44240000.0
Santangelo	Mignon	new	3.986306540344354	1	3	2020-03-23T01:26:54Z	39	44280000.0
Hedberg	Vidhya	negotiation	7.61186652038478	2	4	2020-03-23T01:32:11Z	39	44320000.0
Gilson	Nasiya	negotiation	8.039559812906884	2	5	2020-03-23T01:37:28Z	39	44360000.0
Wroblewski	Raylon	negotiation	4.66639898239597	3	0	2020-03-23T01:42:45Z	39	44400000.0
Mooney	Ewa	processing	4.685981228227876	3	2	2020-03-23T01:48:02Z	39	44440000.0
Hering	Genette	processing	6.181057423505793	4	2	2020-03-23T01:53:19Z	39	44480000.0
Kwon	Jorell	negotiation	8.983578876862172	3	0	2020-03-23T01:58:35Z	39	44520000.0
Bulloch	Ronni	new	7.226600737987187	2	3	2020-03-23T02:03:52Z	39	44560000.0
Pitcock	Adele	processing	7.8281391150821795	1	1	2020-03-23T02:09:09Z	39	44600000.0
Tracy	Tejuan	processing	5.308156345579372	1	1	2020-03-23T02:14:26Z	39	44640000.0
Klock	Calvina	new	7.8579572882754745	2	3	2020-03-23T02:19:43Z	39	44680000.0
Fick	Teryn	new	6.276908588055953	1	3	2020-03-23T02:25:00Z	39	44720000.0
Talkington	Tonee	new	4.312280019117998	1	5	2020-03-23T02:30:17Z	39	44760000.0
Holley	Constantino	closed	4.683036641960758	1	1	2020-03-23T02:35:34Z	39	44800000.0
Bryce	Daielle	closed	4.018516228245354	3	2	2020-03-23T02:40:51Z	39	44840000.0
Obanion	Jeremias	new	4.231621845513907	1	2	2020-03-23T02:46:08Z	39	44880000.0
Helzer	Neville	negotiation	7.595546067538933	3	5	2020-03-23T02:51:25Z	39	44920000.0
Levinson	Martisha	new	4.938287806013644	4	6	2020-03-23T02:56:41Z	39	44960000.0
Vitale	Garnell	processing	6.997157403388646	1	7	2020-03-23T03:01:58Z	39	45000000.0
Hunziker	Panagiota	new	6.067644822418854	1	3	2020-03-23T03:07:15Z	39	45040000.0
Cabrales	Darril	new	5.140115909285532	3	2	2020-03-23T03:12:32Z	39	45080000.0
Ussery	Blythe	negotiation	4.228826307190271	4	3	2020-03-23T03:17:49Z	39	45120000.0
Ballenger	Dania	negotiation	7.191484457950163	1	2	2020-03-23T03:23:06Z	39	45160000.0
Ahumada	Jonpaul	new	7.204325894928224	2	3	2020-03-23T03:28:23Z	39	45200000.0
Wolcott	Ameen	processing	7.644552109994175	1	2	2020-03-23T03:33:40Z	39	45240000.0
Bourgault	Terrina	new	8.733665570174505	4	3	2020-03-23T03:38:57Z	39	45280000.0
Weatherspoon	Sammi	new	8.967418647846742	3	1	2020-03-23T03:44:14Z	39	45320000.0
Dorsett	Arti	new	3.9385443348224527	1	4	2020-03-23T03:49:30Z	39	45360000.0
Kerner	Annel	new	7.947724565211387	3	2	2020-03-23T03:54:47Z	39	45400000.0
Tyre	Janiesha	negotiation	4.321639583830707	3	2	2020-03-23T04:00:04Z	40	45440000.0
Bicknell	Sheretta	negotiation	7.9405838170043115	3	2	2020-03-23T04:05:21Z	40	45480000.0
Amaro	Eiman	processing	3.733966363436311	1	2	2020-03-23T04:10:38Z	40	45520000.0
Gunter	Rachell	closed	3.0895712537083595	3	4	2020-03-23T04:15:55Z	40	45560000.0
Linde	Dondra	new	4.516838963298879	2	1	2020-03-23T04:21:12Z	40	45600000.0
Bennette	Stormy	new	4.185752963919642	1	5	2020-03-23T04:26:29Z	40	45640000.0
Colvard	Natacha	new	3.980965796955668	1	1	2020-03-23T04:31:46Z	40	45680000.0
Kittleson	Letty	new	8.441685790132977	2	3	2020-03-23T04:37:03Z	40	45720000.0
Boler	Justa	new	7.1841227498836515	1	3	2020-03-23T04:42:20Z	40	45760000.0
Riddle	Jamail	negotiation	5.528228563199079	1	4	2020-03-23T04:47:36Z	40	45800000.0
Manzanares	Ram	new	4.266135019588449	1	3	2020-03-23T04:52:53Z	40	45840000.0
Stillings	Drake	new	5.7803829663997375	4	3	2020-03-23T04:58:10Z	40	45880000.0
Bien	Kalicia	new	5.589139418783597	1	3	2020-03-23T05:03:27Z	40	45920000.0
Caperton	Valecia	processing	7.0904872978082825	3	5	2020-03-23T05:08:44Z	40	45960000.0
Nuss	Candise	negotiation	3.3908535899914107	3	2	2020-03-23T05:14:01Z	40	46000000.0
Chapa	Brandeis	new	3.4625359724300444	2	1	2020-03-23T05:19:18Z	40	46040000.0
Duty	Asti	processing	3.9638175481267686	2	3	2020-03-23T05:24:35Z	40	46080000.0
Hollen	Talya	new	6.459840827980747	3	2	2020-03-23T05:29:52Z	40	46120000.0
Nations	Marlys	negotiation	5.227127334972986	3	2	2020-03-23T05:35:09Z	40	46160000.0
Palomo	Sebastian	new	5.607144426931644	3	4	2020-03-23T05:40:26Z	40	46200000.0
Bridgers	Nimisha	processing	4.404113315204762	4	2	2020-03-23T05:45:42Z	40	46240000.0
Mcmichael	Neeley	new	3.727221647395255	2	4	2020-03-23T05:50:59Z	40	46280000.0
Marr	Shailyn	new	3.736962416700834	2	5	2020-03-23T05:56:16Z	40	46320000.0
Mccully	Krystale	closed	8.24970854197348	4	1	2020-03-23T06:01:33Z	40	46360000.0
Cantin	Kieron	new	4.69842535841688	2	4	2020-03-23T06:06:50Z	40	46400000.0
Wales	Cameron	negotiation	4.415530295885863	4	4	2020-03-23T06:12:07Z	40	46440000.0
Stubbs	Grissel	processing	3.1728326200835073	3	2	2020-03-23T06:17:24Z	40	46480000.0
Forgey	Brea	negotiation	5.797420264908686	1	1	2020-03-23T06:22:41Z	40	46520000.0
Sauceda	Linzy	new	4.484243200545998	4	5	2020-03-23T06:27:58Z	40	46560000.0
Kinser	Idella	new	4.672850812844504	1	0	2020-03-23T06:33:15Z	40	46600000.0
Twitty	Calissa	negotiation	7.651726368802313	2	5	2020-03-23T06:38:31Z	41	46640000.0
Annis	Fasha	negotiation	7.180182501351246	2	3	2020-03-23T06:43:48Z	41	46680000.0
Dilworth	Denine	negotiation	7.043681115814271	3	1	2020-03-23T06:49:05Z	41	46720000.0
Unrein	Tija	processing	6.461278869588344	3	4	2020-03-23T06:54:22Z	41	46760000.0
Whittington	Banessa	processing	4.698374237435018	4	2	2020-03-23T06:59:39Z	41	46800000.0
Odonnell	Natalee	new	8.618597941969998	3	4	2020-03-23T07:04:56Z	41	46840000.0
Augustin	Nashae	new	5.189410802281689	4	3	2020-03-23T07:10:13Z	41	46880000.0
Elwood	Cal	closed	6.634276384309642	2	2	2020-03-23T07:15:30Z	41	46920000.0
Harrell	Candida	negotiation	6.980705177997049	3	5	2020-03-23T07:20:47Z	41	46960000.0
Folden	Jacqui	negotiation	6.559438338907478	3	4	2020-03-23T07:26:04Z	41	47000000.0
Schutte	Kimerly	new	3.1806921388837854	1	2	2020-03-23T07:31:21Z	41	47040000.0
Gong	Lekeith	new	5.530891989974005	3	4	2020-03-23T07:36:37Z	41	47080000.0
Stump	Elliot	negotiation	4.043076803309612	2	2	2020-03-23T07:41:54Z	41	47120000.0
Blazer	Chaim	negotiation	3.0536343138535456	2	2	2020-03-23T07:47:11Z	41	47160000.0
Heck	Deserie	processing	8.5868627839988	4	2	2020-03-23T07:52:28Z	41	47200000.0
Donaghy	Ambrose	new	4.44126748620667	1	1	2020-03-23T07:57:45Z	41	47240000.0
Felten	Bittany	negotiation	5.262269061514304	1	3	2020-03-23T08:03:02Z	41	47280000.0
Rosalez	Francis	closed	6.825580532491906	1	3	2020-03-23T08:08:19Z	41	47320000.0
Esteves	Adolfo	negotiation	5.065333064518365	2	2	2020-03-23T08:13:36Z	41	47360000.0
Dufresne	Ketra	processing	6.519810589257505	2	5	2020-03-23T08:18:53Z	41	47400000.0
Martini	Latoshia	new	8.91209886175126	3	3	2020-03-23T08:24:10Z	41	47440000.0
Erdman	Achilles	negotiation	3.435137608596661	1	4	2020-03-23T08:29:26Z	41	47480000.0
Hamer	Derryl	new	4.267182882395318	2	1	2020-03-23T08:34:43Z	41	47520000.0
Barboza	Vuong	negotiation	8.540470701041103	3	1	2020-03-23T08:40:00Z	41	47560000.0
Wiseman	Denyce	negotiation	3.635946024816061	4	2	2020-03-23T08:45:17Z	41	47600000.0
Marcotte	Carolyne	processing	5.299684624643024	3	3	2020-03-23T08:50:34Z	41	47640000.0
Berkley	Katelynne	new	5.4073023912836975	1	3	2020-03-23T08:55:51Z	41	47680000.0
Farish	Graeme	new	8.944722418195012	2	2	2020-03-23T09:01:08Z	41	47720000.0
Buehler	Tashiana	negotiation	5.212815701557581	3	6	2020-03-23T09:06:25Z	41	47760000.0
Flick	Kendalyn	processing	4.172000031390473	1	3	2020-03-23T09:11:42Z	42	47800000.0
Milligan	Emmitt	closed	7.688069099883497	1	4	2020-03-23T09:16:59Z	42	47840000.0
Ambrose	Ivania	negotiation	4.459043890013789	1	3	2020-03-23T09:22:16Z	42	47880000.0
Dreher	Alexandro	new	5.637449912481341	2	2	2020-03-23T09:27:32Z	42	47920000.0
Allee	Ronica	new	7.3877173523028965	3	1	2020-03-23T09:32:49Z	42	47960000.0
Leibowitz	Edd	new	8.766208441201911	3	4	2020-03-23T09:38:06Z	42	48000000.0
Mcbroom	Ambika	processing	8.096076748201705	3	3	2020-03-23T09:43:23Z	42	48040000.0
Onorato	Jerrod	closed	8.90881334485427	2	4	2020-03-23T09:48:40Z	42	48080000.0
Duval	Lashanna	new	6.416545082449247	2	3	2020-03-23T09:53:57Z	42	48120000.0
John	Isacc	new	6.60580249477828	2	4	2020-03-23T09:59:14Z	42	48160000.0
Leto	Donathan	new	4.646048150568136	4	5	2020-03-23T10:04:31Z	42	48200000.0
Mayberry	Rex	new	6.93519928614965	1	4	2020-03-23T10:09:48Z	42	48240000.0
Sudduth	Donelle	new	3.5004465709140886	3	4	2020-03-23T10:15:05Z	42	48280000.0
Ketcham	Christine	new	6.347575810610583	3	3	2020-03-23T10:20:22Z	42	48320000.0
Shilling	Pang	new	8.954779794916416	2	2	2020-03-23T10:25:38Z	42	48360000.0
Eaker	Michaella	new	3.5168877762714077	4	3	2020-03-23T10:30:55Z	42	48400000.0
Donohoe	Halleh	processing	4.725990097279322	4	0	2020-03-23T10:36:12Z	42	48440000.0
Saucedo	Marilu	new	3.338933968171451	3	5	2020-03-23T10:41:29Z	42	48480000.0
Bergeron	Dinita	negotiation	7.146060620052146	4	2	2020-03-23T10:46:46Z	42	48520000.0
Alfano	Deundra	new	4.027179244958574	4	6	2020-03-23T10:52:03Z	42	48560000.0
Ressler	Graydon	new	3.291157317284809	3	5	2020-03-23T10:57:20Z	42	48600000.0
Shields	Destine	negotiation	7.27155490941466	4	3	2020-03-23T11:02:37Z	42	48640000.0
Frankel	Meshach	processing	5.35906308935899	3	3	2020-03-23T11:07:54Z	42	48680000.0
Smead	Derrick	new	3.090452061769468	1	5	2020-03-23T11:13:11Z	42	48720000.0
Tindell	Cricket	closed	5.466432245905496	2	0	2020-03-23T11:18:27Z	42	48760000.0
Stillings	Jacobe	closed	3.1380109043245605	3	3	2020-03-23T11:23:44Z	42	48800000.0
Lance	Amina	processing	8.548751138497817	1	3	2020-03-23T11:29:01Z	42	48840000.0
Klingensmith	Zakaria	processing	8.714182169123866	2	3	2020-03-23T11:34:18Z	42	48880000.0
Neilsen	Hilario	new	4.714907808257925	3	2	2020-03-23T11:39:35Z	42	48920000.0
Finnie	Rohan	new	7.78705866820272	3	4	2020-03-23T11:44:52Z	43	48960000.0
Lamons	Karalyn	new	4.819026645798429	2	0	2020-03-23T11:50:09Z	43	49000000.0
Runyon	Janathan	new	6.928543301926561	1	2	2020-03-23T11:55:26Z	43	49040000.0
Deering	Quantina	new	8.133501833343885	4	2	2020-03-23T12:00:43Z	43	49080000.0
Schott	Ginamarie	processing	8.310072917923208	4	5	2020-03-23T12:06:00Z	43	49120000.0
Huck	Manuella	negotiation	4.894506143578974	1	3	2020-03-23T12:11:17Z	43	49160000.0
Honore	Jwan	negotiation	7.753714083650046	4	3	2020-03-23T12:16:33Z	43	49200000.0
Luongo	Kennisha	new	6.333109509015967	2	2	2020-03-23T12:21:50Z	43	49240000.0
Bartley	Renisha	new	3.8437742062720197	3	4	2020-03-23T12:27:07Z	43	49280000.0
Furry	Salina	processing	5.283632003441682	1	4	2020-03-23T12:32:24Z	43	49320000.0
Wacker	Tanasia	negotiation	6.390002775036205	2	2	2020-03-23T12:37:41Z	43	49360000.0
Depriest	Ailene	new	3.751848423042345	1	3	2020-03-23T12:42:58Z	43	49400000.0
Calvo	Stanley	processing	4.782115646319859	1	2	2020-03-23T12:48:15Z	43	49440000.0
Sklar	Winona	new	7.878286064233464	1	2	2020-03-23T12:53:32Z	43	49480000.0
Sapienza	Edlin	negotiation	7.510573836953403	3	4	2020-03-23T12:58:49Z	43	49520000.0
Eberly	Dalesia	new	5.334901870929568	1	3	2020-03-23T13:04:06Z	43	49560000.0
Eliason	Tyanne	new	3.3918267858127678	1	5	2020-03-23T13:09:22Z	43	49600000.0
Fielder	Angelle	new	8.983993915853635	3	2	2020-03-23T13:14:39Z	43	49640000.0
Montes	Diandrea	processing	3.9863612223652964	3	1	2020-03-23T13:19:56Z	43	49680000.0
Friar	Va	processing	8.503708253520703	1	1	2020-03-23T13:25:13Z	43	49720000.0
Leathers	Tahlia	processing	7.412314625068175	1	5	2020-03-23T13:30:30Z	43	49760000.0
Cardella	Tiffony	processing	5.21285495654963	1	2	2020-03-23T13:35:47Z	43	49800000.0
Will	Lynae	new	3.7142956831200555	1	2	2020-03-23T13:41:04Z	43	49840000.0
Quackenbush	Jayla	new	6.334956303528797	3	4	2020-03-23T13:46:21Z	43	49880000.0
Slavin	Addy	processing	3.50306830244826	4	4	2020-03-23T13:51:38Z	43	49920000.0
Beaver	Yahira	processing	3.6072352120682676	1	3	2020-03-23T13:56:55Z	43	49960000.0
Gailey	Daiel	new	8.914545842359027	3	2	2020-03-23T14:02:12Z	43	50000000.0
Hassler	Jakara	negotiation	5.911255755896324	3	4	2020-03-23T14:07:28Z	43	50040000.0
Jurado	Sloan	closed	5.407196187743951	1	4	2020-03-23T14:12:45Z	43	50080000.0
Fernandez	Angellica	new	7.9451482172099865	3	4	2020-03-23T14:18:02Z	44	50120000.0
Candelario	Tonie	processing	5.153391429239337	3	3	2020-03-23T14:23:19Z	44	50160000.0
Mullikin	Domingue	processing	8.563250245891911	1	5	2020-03-23T14:28:36Z	44	50200000.0
Baumbach	Latifah	negotiation	5.714335143658134	1	3	2020-03-23T14:33:53Z	44	50240000.0
Helgeson	Jheri	negotiation	5.484859980461082	2	4	2020-03-23T14:39:10Z	44	50280000.0
Pelaez	Wade	negotiation	6.804206656360952	3	1	2020-03-23T14:44:27Z	44	50320000.0
Drain	Derron	new	4.2679680388320005	3	1	2020-03-23T14:49:44Z	44	50360000.0
Covell	Teshara	processing	4.70598836377783	2	2	2020-03-23T14:55:01Z	44	50400000.0
Mcwilliams	Teya	processing	7.930791512276347	3	4	2020-03-23T15:00:18Z	44	50440000.0
Leong	Nai	new	8.533490494657995	4	2	2020-03-23T15:05:34Z	44	50480000.0
Olivieri	Genice	negotiation	5.10439973104968	4	2	2020-03-23T15:10:51Z	44	50520000.0
Gallego	Nancie	new	8.71754296408844	4	0	2020-03-23T15:16:08Z	44	50560000.0
Carruth	Diaz	closed	6.883107960444505	4	3	2020-03-23T15:21:25Z	44	50600000.0
Saxton	Katri	negotiation	7.682645595407125	4	0	2020-03-23T15:26:42Z	44	50640000.0
Mckinnis	Elia	closed	3.77457909390058	2	5	2020-03-23T15:31:59Z	44	50680000.0
Govan	Emili	processing	5.324789444245214	2	3	2020-03-23T15:37:16Z	44	50720000.0
Dicus	Beret	negotiation	6.352050924225751	2	3	2020-03-23T15:42:33Z	44	50760000.0
Switzer	Marvis	new	4.53836373156458	3	2	2020-03-23T15:47:50Z	44	50800000.0
Enlow	Thoms	closed	4.2131229768869085	2	4	2020-03-23T15:53:07Z	44	50840000.0
Phifer	Haneef	closed	4.424309904022961	2	3	2020-03-23T15:58:23Z	44	50880000.0
Jain	Kao	processing	4.591023652783251	3	4	2020-03-23T16:03:40Z	44	50920000.0
Ashburn	Sharra	new	4.486800599889114	4	2	2020-03-23T16:08:57Z	44	50960000.0
Chenault	Vincente	new	6.0877068625945	4	3	2020-03-23T16:14:14Z	44	51000000.0
Lui	Cornesha	negotiation	4.622944269458905	3	3	2020-03-23T16:19:31Z	44	51040000.0
Geiser	Triana	closed	6.0170529801169	1	6	2020-03-23T16:24:48Z	44	51080000.0
Moos	Angel	new	3.2980880226927054	4	2	2020-03-23T16:30:05Z	44	51120000.0
Janson	Jodi	new	4.871529354974081	4	2	2020-03-23T16:35:22Z	44	51160000.0
Kite	Esme	negotiation	6.436180680782439	1	2	2020-03-23T16:40:39Z	44	51200000.0
Tovar	Torry	negotiation	3.120129238902943	4	6	2020-03-23T16:45:56Z	44	51240000.0
Glasser	Beverly	processing	4.889731790438186	1	5	2020-03-23T16:51:13Z	45	51280000.0
Savoie	Anecia	negotiation	3.994204003297991	3	3	2020-03-23T16:56:29Z	45	51320000.0
Paez	Gino	negotiation	3.6890596097898816	2	5	2020-03-23T17:01:46Z	45	51360000.0
Ramon	Darchelle	negotiation	4.105301920298352	3	2	2020-03-23T17:07:03Z	45	51400000.0
Downey	Phu	new	5.209911337539544	1	4	2020-03-23T17:12:20Z	45	51440000.0
Felix	Latorya	new	7.9873488875146865	2	2	2020-03-23T17:17:37Z	45	51480000.0
Fregoso	Nathifa	new	3.642547464786318	2	2	2020-03-23T17:22:54Z	45	51520000.0
Valdez	Kayce	negotiation	5.139552164604912	2	1	2020-03-23T17:28:11Z	45	51560000.0
Palacios	Chelisa	new	3.5099114872715456	2	2	2020-03-23T17:33:28Z	45	51600000.0
